label,rising_mean,rising_std,rising_mean_diff,rising_skew,rising_kurtosis,rising_rms,rising_max,rising_min,rising_fft_centroid,rising_fft_entropy,rising_fft_spread,rising_fft_skewness,rising_fft_avg_value,rising_fft_variance,rising_fft_kurtosis,rising_fft_irregularity,falling_mean,falling_std,falling_mean_diff,falling_skew,falling_kurtosis,falling_rms,falling_max,falling_min,falling_fft_centroid,falling_fft_entropy,falling_fft_spread,falling_fft_skewness,falling_fft_avg_value,falling_fft_variance,falling_fft_kurtosis,falling_fft_irregularity,steady_mean,steady_std,steady_mean_diff,steady_skew,steady_kurtosis,steady_rms,steady_max,steady_min,steady_fft_centroid,steady_fft_entropy,steady_fft_spread,steady_fft_skewness,steady_fft_avg_value,steady_fft_variance,steady_fft_kurtosis,steady_fft_irregularity
0,1.93357446,0.914580261879321,0.34279647428571425,-1.2165600229076199,0.012470271405765398,2.1143817337122766,2.613804,0.08566068,872081.6361071832,0.9722163879847432,1430120.3263802542,1.075794806817825,5.773725008051159,32.08870415393601,-0.7335357497324031,13.906470882751838,0.3903173644444444,0.588133806448842,-0.22497456999999998,1.9338135906579035,2.3063214172308424,0.6780969939786348,1.84255,0.04275344,2069128.774054655,1.5402445421402209,1924963.4735760968,0.8325702310952038,2.079058131352973,0.6360390301158019,-0.5891076255920473,2.272416835822889,2.406560023255814,0.016028012385297743,-0.0010216190476190516,1.8268282862112692,1.3373015873015985,2.4066121557826885,2.442483,2.399575,55460.57418470143,0.1481870008563397,461287.6060257215,4.364325926826783,4.793758901530403,463.78228769604425,17.047442778748934,104.39573299593772
0,1.923443571111111,0.9176571760425124,0.29996619500000005,-1.2235968824312649,-0.04549106845464834,2.109067041850404,2.570897,0.04275344,992890.2231277787,1.1151494254134264,1587752.4069458533,1.3820399816628157,5.432397511833113,36.48622883540246,0.07878578633196565,16.063121552954534,0.48733923,0.7609926366603429,-0.30606276,1.7541993424379803,1.5480108936100683,0.8626822091690809,2.2281,0.08566068,1789105.1206995994,1.334862014459993,1689595.5738841654,0.37327643113876274,2.624565834730755,0.7154577837755007,-1.139073914779366,2.3104874913730327,2.3945271176470584,0.014249654210200836,0.0026816875000000018,-2.373464415855623,3.6333333333330264,2.394567022557314,2.399575,2.356668,34964.91053762911,0.07707034663071277,380773.6902574763,2.4748563747712122,4.569897553639572,163.23651290648974,4.124950913228342,40.990606380642234
0,1.752070937777778,0.7576688840926259,0.25711657,-1.5532255974639078,0.9057794971888335,1.8920967276902931,2.271008,0.04275344,999594.7066991245,1.1023687845784367,1627497.866750512,1.43116642877981,4.840361707896537,30.43413758005763,0.15303008519385397,14.583201760454358,0.35880978,0.5033314008851056,-0.20812090285714288,1.896301271255914,2.051735875087675,0.5919621144558078,1.542507,0.08566068,1736133.131513223,1.3218089803455226,1710820.9827944592,0.731242447288958,1.7965658686136994,0.43834118293958135,-0.9212255840161259,1.7882050681615875,2.067780794871795,0.02264394674062017,0.0,0.18704751398180375,-0.36666666666666403,2.06790371669,2.099686,2.013872,159921.8023103328,0.397588720267397,811397.229606529,7.484335410525914,4.317688217144222,973.4554534227756,54.01595430007661,249.03810452206835
0,1.63362746,0.707995612086549,0.2693510457142857,-1.5379161425791876,0.8784118496862634,1.7627646585571577,2.099686,0.08566068,864552.804926686,0.9562359114307721,1450797.9601547425,1.1111988665425667,4.778247282606564,23.20961322587515,-0.7019555686425094,11.723530596466357,0.23022267249999998,0.2670569837246349,-0.1163086942857143,1.8451839088213309,2.041404163710382,0.33971603203209244,0.8569143,0.04275344,1662888.6980954427,1.2944996753958566,1761234.4409194575,1.079063640896635,1.0366845493610537,0.22090550809241288,-0.7233812916466129,1.1738810659246108,1.968928508474576,0.016665096811577358,0.0,-0.4902166870483939,3.422390477038073,1.9689984365992101,2.013872,1.928211,117913.51404170753,0.31819276643838623,687854.6868160319,7.484383075748484,4.097634455861561,898.1381781611899,54.01642165005436,237.19985117230277
0,1.5486809628571427,0.9503026372203256,0.3785269266666667,-0.9225475366532687,-1.047913254697247,1.7811448840908208,2.313915,0.04275344,1200554.5805263119,1.073011237616795,1697472.5936342287,1.0076464872140267,4.475334923410656,14.093077488189994,-0.7621710661328325,9.699441979017847,0.492702735,0.6363792707834962,-0.287696,1.9600164436977872,2.422527470175739,0.7727303794494221,2.013872,0.0,1811416.278455867,1.3119907811684623,1829859.026216617,1.1377743305279924,2.3115639124111675,0.8900303528166625,-0.679392841905452,2.5320290714851743,2.2222770909090905,0.01977364296207306,-0.0009978604651162829,-0.501368932518861,1.0778735902820316,2.2223630620222496,2.271008,2.185347,71146.6395058077,0.1848212747196042,530832.3106691983,4.3643129015070565,4.554802113302984,413.85845272530696,17.04737084397983,98.78540032495202
0,1.6996801133333335,0.8005847120770151,0.419937264,-1.6937829840788035,1.0220179770590345,1.8501420815720282,2.185347,0.08566068,863250.9575251135,0.7860743966598075,1491217.3218171385,0.7064220046294889,4.718186891087874,15.017850167829891,-1.5,8.289470407097063,0.4284187025,0.47714945175958057,-0.21425050857142858,1.7798578953489206,1.980175796653902,0.6186721539328752,1.542507,0.04275344,1684114.6407537353,1.2882163953203467,1801518.153386591,1.148810329288893,1.8860598073856405,0.7932016482938007,-0.6711161325111941,2.111001506584948,2.2010981052631577,0.021188157121621566,0.0,0.5455447255900149,-1.7023809523809275,2.2011947162119414,2.2281,2.185347,47362.7275011972,0.1178815794757752,433468.94379754533,2.6665975733842937,4.252490009213356,156.82247213202797,5.110895823179332,42.03886924860092
0,1.9091412711111113,0.7122491822803391,0.27316832,-2.3145507740723197,3.667538445650501,2.023796616889757,2.313915,0.04275344,1118908.469044031,1.0945654410028738,1820190.2949321857,1.498422636801072,5.142285609326619,36.255541142825194,0.24790614192887528,15.246809217143207,0.3182341457142857,0.21116236507745936,-0.09998872666666668,0.0829494107435427,-1.0098949882932013,0.3734870560082841,0.6426858,0.04275344,1406956.3607861185,1.1393756541866267,1870626.278855672,1.0961513490118544,0.9678976723357795,0.5378631049754277,-0.7061402405599915,1.8333299044657907,2.2146285652173923,0.02280287686944716,-0.00046981318681318484,-0.11780808400008008,-0.7106811402080613,2.214744680817535,2.271008,2.185347,130537.32801871664,0.3288112567615293,727110.5049649647,6.55902981359625,4.623278581088213,881.1152542818,41.02134255058091,208.6778965458271
0,1.906803588,0.9410383311292766,0.26186914666666666,-1.1294345981017055,-0.3745765074117209,2.1054447866896893,2.613804,0.08566068,867119.3987904225,1.1061210178991168,1388859.3035699464,1.35043260852899,5.996792200468511,44.61169241110825,0.030291048254778463,17.822801357024193,0.30523340250000003,0.36394332651343436,-0.15304233142857143,1.8394729082686254,1.9803447912041081,0.4572366256121476,1.156957,0.04275344,1653280.3569073384,1.2971106438693316,1730794.427395916,0.9803196292063593,1.3972238075691652,0.3827705691567797,-0.7808044059154162,1.6078200190823357,2.3975319047619044,0.021089317459736332,-0.001046512195121952,-0.12063318055566327,1.176056555907845,2.3976224482088004,2.442483,2.356668,75392.60726076917,0.174071384351979,555762.6443789739,4.248456413178211,4.907692871564811,458.777986161297,16.049609412934185,102.1494426940898
0,1.47112354,0.895027225312022,0.411386512,-0.8417873333635701,-1.111313644892603,1.682785166021967,2.099686,0.04275344,1008808.2525814389,0.8799010937867686,1502250.6866732019,0.6434550951605533,4.520449873252141,9.462980574593418,-1.4999999999999991,6.994564941746559,0.31596027,0.21961048267974748,-0.09181226,0.605143200006879,-0.4657281315620394,0.37687008478844614,0.7283465,0.08566068,1236334.3703305833,1.148359589890074,1646214.1796253053,1.0902746504375764,1.1109705867252142,0.6820440519800165,-0.7195316558480145,2.0283126508013067,2.2049395583333338,0.022789409261776965,-0.0003592689075630237,-0.17033966367144515,-1.2436384468378852,2.205056345108043,2.2281,2.14244,129982.78141034112,0.36711828575652605,714232.6353834636,7.550808679359568,4.622749023961417,1145.5127906041644,55.01548286851836,271.84422388058056
0,1.8960690050000002,0.9390174690640268,0.34892607999999997,-1.159279507701054,-0.17570396428062196,2.089644049360602,2.570897,0.04275344,899474.1807267892,0.9905809617930945,1441740.725597562,1.0648041342154098,5.756752442537404,30.346797693282504,-0.7431116555513211,13.575752247841118,0.6427164519999999,0.8005400060545995,-0.47136433,1.0602507219354083,-0.46657873624874435,0.9621724786682412,1.971118,0.08566068,1815350.9292670272,1.041532851960515,1950008.8244002247,0.22001670867726572,2.2380322010728606,0.5697965185361967,-1.5,1.8387200000500659,2.4091101666666663,0.023527135407864753,-0.0025240000000000097,0.1450869894925219,-0.1815303347689179,2.409218663755361,2.442483,2.356668,42320.24436006859,0.10636046512789368,385062.00128721347,2.4747999833225083,4.892096719411141,185.0136151335438,4.1247911741436125,43.68358572018744
0,1.8234805555555558,1.0033522143005305,0.305310375,-0.9776738848672252,-0.7045308859145343,2.0542491830873932,2.570897,0.0,1004934.4344105526,1.1375515495744064,1551134.664372173,1.2960412709845421,5.346291211131711,32.53184073168163,-0.055998260497649444,15.250780307812018,0.34270868000000004,0.43345658949545485,-0.19995188666666663,1.733043237969328,1.4214243691508441,0.527724544665056,1.285372,0.08566068,1974529.0915413972,1.3161075507139088,2003597.7223875495,0.9415537760207482,1.4504630065116928,0.32130447737541945,-0.8607400693365732,1.4201966556943824,2.3907435147058824,0.02291203676262155,-0.001278507462686565,-0.7472194559870184,1.224859251590333,2.3908516881052737,2.442483,2.313915,109034.69329479226,0.2488500390727555,673877.5093465993,5.570404880556704,4.939336744186813,752.9644387278323,29.029726527534457,165.5090856750571
0,1.780573271111111,1.022845039112104,0.30531031999999997,-0.870010965660671,-0.9347174443600497,2.0249462642101514,2.570897,0.04275344,1008648.1665298428,1.1430653155148185,1540890.3349760936,1.2641135612866063,5.281215170052679,31.002639556150605,-0.1083282793342768,14.895675229850736,0.33319324,0.45741284741816274,-0.176761695,1.8731196129706607,2.2085575362296925,0.5449741808869695,1.456847,0.04275344,2028907.3445631047,1.527094283545452,1964510.9850778012,1.0431211778706488,1.6728936050088716,0.5063451897428999,-0.3771673428523381,2.015277652675879,2.406483957627119,0.020203831470595082,-0.0007334615384615401,0.49143735799788607,0.6887165280713394,2.406568048870581,2.442483,2.356668,115466.46508813681,0.29905279578346605,682702.7573983134,7.4843844659701,4.995134131770759,1341.8068337763978,54.01643533648523,289.2592418997582
0,2.4924130066666668,1.6590271406144237,0.6684609119999999,-0.5140042338968565,-1.223412219348543,2.9164644932201553,4.370694,0.04275344,898197.4784968187,0.838259550400196,1347820.9395826126,0.44340009794331375,7.604486516783317,29.553462977202003,-1.4999999999999998,12.977783465250718,0.7807885577777778,0.9686180862591746,-0.358886695,1.4275112976523092,0.6246353973241967,1.2015011408806442,2.913847,0.04275344,1793718.678138213,1.4777941954955347,1844088.5139271577,0.8359041193823145,3.6027552599704817,3.651364221057978,-0.6333409296772645,5.402720093861494,3.2831394761904757,0.03943237835538074,-0.006428349999999994,0.42934291603213837,-1.0420904077054802,3.283364994808288,3.342304,3.213737,52597.96676875327,0.1480677454503541,442064.0221361021,2.8459266411849913,6.404089412498709,391.1574258231057,6.0995832705895925,69.08927733365262
0,1.756793555,0.7506321596647274,0.31219236571428566,-1.7262068939196509,1.5287409701636285,1.8919146793981234,2.2281,0.04275344,904574.2043582064,0.9618512707290734,1497589.1897081856,1.1337253526010849,5.130805174475102,26.702680667584954,-0.6817414680959781,12.54168473439501,0.2937596742857143,0.19388036371570888,-0.09283751000000001,0.12334188234838422,-0.9629819542177525,0.34425920389446507,0.5997785,0.04275344,1372303.3861278952,1.13450398295476,1852403.8094038034,1.0867874958072417,0.889780488448788,0.4627466998036477,-0.7185085032070564,1.6903076584595376,2.1900887222222223,0.028946575763770552,-0.007553764705882341,-1.299029827166896,3.6666954620330614,2.190269381883742,2.2281,2.099686,77803.24918309556,0.1594574281748556,542265.3433799434,2.474823836318353,4.486215309999053,152.56170656659776,4.124858879378022,39.61240789865822
0,1.5693628250000002,0.9098301689218171,0.3121924285714286,-1.127091702707849,-0.6471647039653523,1.7852777783127323,2.185347,0.0,1037866.4969336367,1.0666123033155135,1501701.5064542731,1.0446635838316387,5.109303486413882,19.084696066325918,-0.7457462001459043,11.087874904996577,0.36415399,0.340510478979411,-0.1530423657142857,1.3696259951509306,1.0811664574598776,0.48379963976925355,1.11405,0.04275344,1514770.1484368278,1.2421628629467567,1762206.5011932245,1.1305128642002251,1.4604864667509285,0.7085203362789456,-0.6862699221108155,2.0191494173434172,2.1965761101694916,0.020489956806394843,-0.0003654102564102549,0.5976326127217002,-0.5016298663772076,2.196670864773627,2.2281,2.14244,142120.2712732024,0.34518985378872946,768050.5245754906,7.484365253749655,4.58983268627085,1117.6699407157523,54.01624697060523,264.7395250902009
0,1.8948730533333336,0.9276658484176561,0.29460279,-1.1119796771832757,-0.3544712253560385,2.0869809775207906,2.570897,0.08566068,980612.4477206235,1.1123765363984692,1568931.6938197024,1.3613919553885985,5.369325917704475,35.5332104486046,0.04542691025426482,15.859994283176013,0.2815004657142857,0.3532131601130627,-0.1642470533333333,1.9244089514672706,1.9043227022854934,0.43148494498547935,1.071143,0.08566068,2047171.6111581235,1.3198092503309207,2033772.004831843,1.0650201500365077,1.1906331578594114,0.20810102432792738,-0.7312104859594672,1.3129362086782417,2.3973946610169503,0.019303597265936643,-0.0007321367521367509,-0.7852722940449002,4.1172123589744585,2.397471716552298,2.442483,2.313915,118113.55639387992,0.3041866012025818,693759.4343002812,7.484393469088171,4.979339525260634,1331.6594870344918,54.01652363370294,288.86343833982556
0,1.7615716333333333,0.8120016661124133,0.27851250000000005,-1.4587919041352269,0.5100970324154841,1.9207343856058081,2.313915,0.0,1069001.5976793577,1.137837655057155,1642725.5392798583,1.4300406513601582,5.002534542512332,29.992725266217775,0.16148341980630354,14.811868035600028,0.47663172,0.5422065786365796,-0.23872504571428574,1.866451643937036,2.1773948097638334,0.6960009150046755,1.756736,0.08566068,1685221.1163098188,1.2856805381157186,1807004.176382638,1.1516579080215874,2.085070621305805,0.996179525240577,-0.6689617062610229,2.3935020610413607,2.1966720854700856,0.02055143127181694,-0.00036856034482758465,0.5847552503822424,-0.5218031440224036,2.1967673983571725,2.2281,2.14244,139657.9044231397,0.3388702032945371,774721.5956957355,7.484347011186925,4.547499644496027,1098.9360458485482,54.016067981416676,262.9131018129537
0,2.7729542057142855,1.4748012238021557,0.5642019266666667,-1.105554073269994,-0.41793289178936455,3.0908888478256267,3.98499,0.04275344,1082496.1558554287,1.0179937194952853,1642881.519138583,1.0444677705673655,7.577664131021333,48.191578309116174,-0.7428970580124634,17.675017119864087,0.9640593759999998,1.1310498951142562,-0.34279648,1.0400732561114807,-0.5585957136899578,1.4424829146883102,3.170829,0.08566068,1401185.8065039425,1.3997717851909133,1557293.1153343576,0.6355321516149567,4.558958488967972,8.912003768285494,-0.9586713388904702,8.240134534480871,3.3309885789473683,0.042462077815015355,-0.007142666666666668,0.5455564825304611,-0.24550639862388834,3.331244969214497,3.427965,3.256644,50737.260340306675,0.1467258701336479,411675.39098372153,2.666537798681717,6.4682344879319515,358.7397797509319,5.110709712374206,63.61274613369608
0,1.5092374933333335,0.7999068494107676,0.24104557,-1.1509269918788692,-0.4511143726443634,1.6871734430836893,2.056779,0.04275344,996540.4839530772,1.1324512170394656,1532221.5966311295,1.3217452606890625,4.387661237593977,22.255680374587918,-0.0035437687966690667,12.776230159562699,0.40164016999999996,0.5771294214182904,-0.2387250457142857,1.8905690262598112,2.018945988163587,0.6728732414733946,1.756736,0.08566068,1784868.5708608218,1.3314894233050405,1731253.439278952,0.7982066973621021,2.061781110164448,0.4943256525805484,-0.9150313828807226,1.8672042741345667,1.9663453247863245,0.01760283160500874,0.0,-0.7982591377758304,2.1084769665804854,1.9664234405682346,2.013872,1.928211,135418.04927209238,0.33447207426198966,748091.3534772348,7.484375144261702,4.06733917943296,880.589158472778,54.016343923818944,235.80999923811024
0,1.38950882,0.8637320833283874,0.3356709266666667,-0.7888161669793063,-1.1586211686849386,1.603181746965761,2.056779,0.04275344,1084106.9243010944,1.0355510521175504,1587884.4227599571,0.9247387988157308,3.9514768105969194,11.954005672619443,-0.8554098630153688,8.879173558331814,0.37484231500000004,0.5519707369048605,-0.23261736571428573,1.8884560576030343,2.0243074870091995,0.6380395706489856,1.671075,0.04275344,1802481.2165112572,1.3348788175069717,1735500.359323713,0.8014479810003717,1.9462175019347436,0.41304200174930955,-0.920737153515677,1.7013937320376258,1.9643271052631575,0.025803373489386057,-0.004758944444444456,0.03803713030703975,-0.2771567957657832,1.9644876552700636,2.013872,1.928211,83111.18975028457,0.1664438228051554,577167.5485626382,2.6665991705761716,3.8256620588468437,124.67046848294895,5.110900911359579,37.668683787751284
0,1.4568467400000003,0.8089840590094551,0.4028051120000001,-0.9973364778077964,-0.5449235603870033,1.6333345534901311,2.056779,0.04275344,924522.4039805885,0.8423080993941039,1457220.8061641443,0.6510054045488376,4.301058066055493,10.035153566903546,-1.5,7.177122856405905,0.2692632228571429,0.3241905463446812,-0.14997027000000002,1.8414083110257675,1.6875961726912099,0.40322199563010747,0.9854823,0.08566068,1964314.2311250127,1.3106909621687954,2014295.6464095328,1.0466989459396994,1.1106747072493621,0.20633199295451238,-0.7506070003922312,1.1431976190477768,1.9625333789473682,0.01938302047920874,-0.0009112872340425554,-0.7826399662709997,0.3078215020799937,1.9626280875940352,2.013872,1.928211,135921.77076721823,0.3304053646310792,752244.2125703702,6.70970602442312,4.0536026958762115,707.7724991433888,43.02054499757286,189.86684120349506
0,1.7889354599999998,0.750872603394189,0.28771790285714294,-1.6972540856642506,1.4166433539418026,1.9218802091330727,2.2281,0.08566068,865087.0063625221,0.950180099856577,1464380.2179788952,1.1228834189335768,5.1932384863329615,27.975010730565906,-0.6921910159582207,12.79483163596006,0.283818225,0.37284244266889804,-0.15917193714285713,1.860097432069224,1.9788353794871707,0.4496530173539896,1.156957,0.04275344,1709088.2518353984,1.3136169010615943,1731855.3027604779,0.909488452179097,1.3663648298465145,0.2937277525417134,-0.8428170359317098,1.4161942860558103,2.052011555555555,0.020226553773580815,-0.00252394117647059,-0.41373724270895584,1.287197231833864,2.052105701245566,2.099686,2.013872,54082.757890911,0.12368393861753783,456346.37945702695,2.4748546265837517,4.177106670829509,134.14537694495965,4.124945965499766,37.063416208484554
0,1.9138915488888888,0.9260097140448429,0.29996619500000005,-1.1876345224323501,-0.14834527652842588,2.1036153976802807,2.570897,0.04275344,995900.635787482,1.1173173993869248,1591971.6714246096,1.3744703272414438,5.423023802784993,36.10505951278098,0.06574232637391653,15.921154202364683,0.5034102325,0.7522598302703074,-0.30606276,1.7646701187550757,1.5869992688217476,0.8652050958554434,2.2281,0.08566068,1779124.6781651839,1.3319713129344626,1700059.4373555137,0.530006036141756,2.6458065229166365,0.7806501008986951,-1.0177015756711445,2.422128594734974,2.398108170940171,0.01862776729651966,-0.0003698965517241394,-0.18541184648609998,2.2886954009204814,2.3981798988996266,2.442483,2.356668,110835.80605384352,0.30503778689282157,656943.625711173,7.484413509328358,4.938167868400186,1309.9659710206636,54.01672011052932,284.88975646847547
